empleado,id,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
0,33139,0,64,11,0,0,3,0,0,0,0,0,0,0,0,0
1,21676,0,67,5,1,0,2,1,1,0,0,0,0,0,0,1
0,24692,1,29,16,0,0,2,1,1,0,1,0,0,0,0,1
0,29670,1,20,11,0,0,3,0,1,0,1,0,0,0,0,1
0,23553,1,18,11,0,0,2,0,0,0,1,0,0,0,0,1
1,18435,1,32,11,1,0,2,1,1,0,0,0,0,0,0,1
0,25285,0,49,5,1,0,2,0,0,0,0,0,0,0,0,1
1,6461,0,24,14,0,0,3,1,1,1,1,0,0,0,0,1
0,32636,0,23,13,0,0,2,0,1,1,1,0,0,0,0,1
1,7870,1,36,17,0,1,3,0,1,1,1,0,0,0,0,1
1,15212,1,47,11,0,0,2,0,0,0,0,0,0,0,0,1
1,19735,0,55,11,1,0,2,1,1,0,0,0,0,0,0,1
0,32818,1,62,2,0,0,2,0,0,0,0,0,0,0,0,1
1,14892,1,31,11,1,0,2,0,0,0,0,0,0,0,0,1
0,33518,0,30,13,0,0,2,0,1,0,0,0,0,0,0,1
1,6199,1,35,5,0,0,2,0,1,0,1,0,0,0,0,1
1,12560,1,31,16,0,0,4,1,1,0,0,0,0,0,0,1
0,28337,0,22,11,0,0,2,1,1,1,1,0,0,0,0,1
1,19691,0,29,16,1,0,3,1,1,0,0,0,0,0,0,1
0,35717,1,28,13,0,0,3,0,1,1,1,0,0,0,0,1
0,17400,0,36,11,1,0,3,0,1,0,0,0,0,0,0,1
0,14541,0,28,11,1,0,1,1,0,0,0,0,0,0,0,1
0,22823,0,31,16,1,0,3,1,1,0,0,0,0,0,0,1
1,4114,1,37,11,1,0,2,1,1,0,0,0,0,0,0,1
1,2771,0,43,13,0,0,3,1,1,1,1,0,0,0,0,1
1,13936,1,40,11,0,0,2,1,1,1,1,0,0,0,0,1
1,16410,1,42,16,1,0,2,1,1,0,0,0,0,0,0,1
1,4644,1,52,19,1,0,3,1,1,0,0,0,0,0,0,1
1,3313,0,24,16,0,0,4,1,1,1,1,0,0,0,0,1
0,30640,0,20,11,0,1,2,1,1,0,1,0,0,0,0,1
1,19847,1,87,20,1,0,6,1,1,0,0,0,0,0,0,1
0,32917,1,18,9,0,0,1,0,0,0,0,0,0,0,0,1
0,7923,1,52,5,1,0,2,1,1,0,0,0,0,0,0,1
1,13728,1,30,13,0,0,2,0,1,0,0,0,0,0,0,1
1,13940,0,47,11,0,0,2,0,1,0,0,0,0,0,0,1
1,19601,0,26,9,0,0,2,0,0,0,0,0,0,0,0,1
0,22895,0,25,11,1,0,2,0,1,0,0,0,0,0,0,1
0,34736,0,45,9,1,0,3,1,1,0,0,0,0,0,0,1
1,18992,0,53,18,0,0,3,1,1,1,1,0,0,0,0,1
0,30476,1,28,14,0,1,3,0,1,0,0,0,0,0,0,1
0,12838,1,38,11,0,0,3,1,1,0,1,0,0,0,0,1
0,24026,0,46,5,1,0,1,1,1,0,0,0,0,0,0,1
1,4042,1,22,15,0,1,4,1,1,0,1,0,0,0,0,1
1,6768,1,27,16,0,0,2,0,0,1,1,0,0,0,0,1
0,28694,0,21,11,0,0,2,0,1,0,1,0,0,0,0,1
0,19256,0,29,11,1,0,2,1,1,0,0,0,0,0,0,1
1,21803,0,59,18,0,0,6,1,1,0,0,0,0,0,0,1
1,20650,1,28,7,1,0,1,0,1,0,0,0,0,0,0,1
1,19302,0,40,11,1,0,2,1,1,0,0,0,0,0,0,1
0,8281,0,34,20,1,0,2,1,1,0,0,0,0,0,0,1
1,21544,0,24,14,0,0,3,0,1,0,0,0,0,0,0,1
0,29593,1,47,23,0,1,2,1,1,0,0,0,0,0,0,1
1,11323,1,33,17,1,0,4,1,1,0,0,0,0,0,0,1
0,28942,1,61,18,1,0,3,1,1,0,0,0,0,0,0,1
1,13095,0,58,16,0,0,3,1,1,0,0,0,0,0,0,1
0,32806,0,22,14,0,1,3,1,1,0,1,0,0,0,0,1
1,12848,0,22,14,0,1,2,0,1,0,1,0,0,0,0,1
0,28157,0,48,16,1,0,4,1,1,0,0,0,0,0,0,1
0,23046,1,23,14,0,0,2,1,1,1,1,0,0,0,0,1
1,19697,0,22,15,0,1,1,0,1,1,1,0,0,0,0,1
0,17066,1,34,16,0,0,2,1,0,1,1,0,0,0,0,1
0,28802,0,21,5,1,0,2,0,0,0,0,0,0,0,0,1
1,15161,1,23,6,1,0,2,0,0,0,0,0,0,0,0,1
1,21214,0,25,16,0,0,6,1,1,1,1,0,0,0,0,1
0,32426,1,21,11,0,0,2,1,1,1,1,0,0,0,0,1
0,31971,1,38,16,0,0,4,0,1,0,1,0,0,0,0,1
0,35214,0,53,7,1,0,2,0,0,0,0,0,0,0,0,1
0,23782,0,60,16,1,0,4,1,1,0,0,0,0,0,0,1
1,14092,1,43,18,1,0,4,1,1,0,0,0,0,0,0,1
1,8023,1,23,11,1,0,1,0,1,1,1,0,0,0,0,1
0,27000,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
0,34323,0,18,11,0,0,3,1,1,1,1,0,0,0,0,1
1,4321,1,43,13,1,0,2,1,1,0,0,0,0,0,0,1
1,17781,1,27,13,0,0,3,1,1,0,0,0,0,0,0,1
0,22887,1,61,6,1,0,2,0,0,0,0,0,0,0,0,1
1,5419,0,17,11,0,0,3,1,1,1,1,0,0,0,0,1
1,12698,1,51,1,0,0,3,1,1,0,1,0,0,0,0,1
0,34499,0,40,6,0,0,3,0,1,0,0,0,0,0,0,1
1,10295,1,66,7,1,0,2,0,0,0,0,0,0,0,0,1
1,7554,1,47,11,0,0,1,0,1,0,0,1,0,0,0,0
0,25957,0,25,13,0,0,2,1,1,1,1,0,0,0,0,1
1,11047,0,41,11,1,0,2,0,0,0,0,0,0,0,0,1
0,29549,0,21,13,0,0,2,1,1,0,0,0,0,0,0,1
1,17304,0,38,11,0,0,2,1,1,0,0,0,0,0,0,1
1,15525,0,33,5,0,0,2,0,1,1,1,0,0,0,0,1
0,11463,1,23,11,1,0,1,0,0,0,0,0,0,0,0,1
0,25544,1,19,13,0,1,2,1,1,1,1,0,0,0,0,1
1,20273,1,50,3,1,0,2,0,1,0,0,0,0,0,0,1
0,27794,1,67,5,0,0,2,0,0,0,0,0,0,0,0,1
1,1640,1,55,16,0,0,4,1,1,0,0,0,0,0,0,1
1,8980,0,46,11,1,0,3,0,0,0,0,0,0,0,0,1
0,20072,0,22,11,0,0,3,1,0,0,1,0,0,0,0,1
1,11910,1,30,12,0,0,3,1,1,0,0,0,0,0,0,1
0,35930,0,31,12,0,1,2,1,1,0,0,0,0,0,0,1
0,24813,1,28,14,0,0,2,1,1,0,1,0,0,0,0,1
1,10884,1,29,11,1,0,2,1,1,0,0,0,0,0,0,1
0,979,1,29,14,0,0,3,1,1,1,1,0,0,0,0,1
0,34856,1,24,11,1,0,2,1,1,0,0,0,0,0,0,1
0,33050,0,67,11,0,0,2,1,1,0,0,0,0,0,0,1
1,9855,0,22,13,0,1,4,1,1,1,1,0,0,0,0,1
0,35325,0,47,17,0,0,4,1,1,0,0,0,0,0,0,1
0,36057,0,33,11,1,0,2,0,0,0,0,0,0,0,0,1
0,34912,0,38,5,0,0,1,0,0,0,0,0,0,0,0,1
0,30297,0,52,18,0,0,4,1,1,0,0,0,0,0,0,1
1,1365,1,28,11,0,0,3,1,1,0,0,0,0,0,0,1
1,3956,0,47,7,0,0,3,0,0,0,1,0,0,0,0,1
0,11864,0,42,2,1,0,2,0,1,0,0,0,0,0,0,1
1,13670,0,52,14,0,0,3,1,1,1,0,0,0,0,0,1
1,2866,1,22,16,0,0,2,0,0,0,0,0,0,0,0,1
0,29141,1,49,22,0,0,3,1,1,0,0,0,0,0,0,1
1,14081,0,35,17,1,0,4,1,1,0,0,0,0,0,0,1
1,11013,0,36,3,0,0,2,1,1,0,0,0,0,0,0,1
0,29183,0,39,12,0,0,3,0,1,0,0,0,0,0,0,1
0,33313,1,18,9,0,0,1,0,0,0,0,0,0,0,0,1
0,31283,0,20,11,1,0,2,0,0,0,0,0,0,0,0,1
1,51,0,29,13,0,0,3,0,0,0,0,0,0,0,0,1
1,185,0,56,5,1,0,2,1,1,0,0,0,0,0,0,1
1,15125,1,61,11,0,0,3,0,1,0,0,0,0,0,0,1
0,33266,1,29,11,0,0,1,0,0,0,1,0,0,0,0,1
0,35601,0,39,11,1,0,3,0,0,0,1,0,0,0,0,1
0,4313,1,19,12,0,1,2,1,1,0,1,0,0,0,0,1
0,12390,1,38,11,0,0,3,0,0,0,1,0,0,0,0,1
1,8492,0,43,18,1,0,5,1,1,0,1,0,0,0,0,1
1,17879,1,54,16,0,0,4,1,1,0,0,0,0,0,0,1
1,11867,1,28,11,0,0,2,0,1,0,0,0,0,0,0,1
1,18120,0,23,13,0,1,3,0,0,1,1,0,0,0,0,1
1,4192,0,23,15,0,1,2,0,1,0,1,0,0,0,0,1
1,15310,1,33,10,1,0,1,1,1,0,0,0,0,0,0,1
1,16025,1,42,11,1,0,3,0,1,0,0,0,0,0,0,1
0,27137,0,22,13,0,0,2,1,1,1,1,0,0,0,0,1
0,23416,1,52,12,1,0,1,0,0,0,0,0,0,0,0,1
0,33649,0,24,13,1,0,2,0,1,0,0,0,0,0,0,1
1,1451,1,33,10,0,0,2,0,0,0,0,0,0,0,0,1
1,9236,1,58,5,1,0,1,0,0,0,0,0,0,0,0,1
1,21293,0,43,19,0,0,4,1,1,0,0,0,0,0,0,1
0,31507,0,53,11,0,0,3,1,1,0,0,0,0,0,0,1
1,2449,1,30,14,0,0,2,0,1,0,1,0,0,0,0,1
1,644,0,49,13,0,0,2,1,1,0,0,0,0,0,0,1
0,30506,0,26,13,1,1,2,0,1,0,0,0,0,0,0,1
0,22854,0,40,13,1,0,2,1,1,0,0,0,0,0,0,1
1,18236,1,59,16,1,0,5,1,1,0,0,0,0,0,0,1
1,7260,1,24,13,0,0,3,1,1,0,1,0,0,0,0,1
0,34273,0,40,16,0,0,3,1,0,0,1,0,0,0,0,1
0,36271,1,26,11,0,0,2,0,0,0,1,0,0,0,0,1
1,20993,1,61,5,0,0,2,1,1,0,0,0,0,0,0,1
1,11718,1,47,18,0,0,4,1,1,0,0,0,0,0,0,1
0,32796,1,20,11,0,0,2,0,1,0,1,0,0,0,0,1
0,16327,1,60,11,1,0,1,0,0,0,0,0,0,0,0,1
0,26906,1,20,11,0,0,2,1,1,0,1,0,0,0,0,1
0,27223,0,37,13,1,0,3,1,1,0,0,0,0,0,0,1
0,27389,0,45,9,1,0,2,1,1,0,0,0,0,0,0,1
1,10493,1,18,9,0,0,1,0,1,0,1,0,0,0,0,1
1,9377,0,25,16,0,1,3,0,1,0,1,0,0,0,0,1
0,11645,1,48,2,1,0,1,0,0,0,0,0,0,0,0,1
1,54,0,44,11,0,0,3,0,0,0,0,0,0,0,0,1
0,26395,0,42,12,1,0,3,1,1,0,0,0,0,0,0,1
0,28458,0,31,16,1,0,3,1,1,0,0,0,0,0,0,0
1,15857,1,27,8,1,0,2,0,1,0,0,0,0,0,0,1
1,7036,1,32,16,0,0,4,1,1,1,1,0,0,0,0,1
1,13617,0,37,11,0,0,1,0,1,0,0,0,0,0,0,1
1,21540,1,28,11,1,0,2,0,1,0,0,0,0,0,0,1
1,17594,0,32,16,1,1,3,1,1,0,0,0,0,0,0,1
1,12369,0,25,15,0,1,2,0,1,0,1,0,0,0,0,1
1,19078,1,43,14,1,1,2,1,1,0,0,0,0,0,0,1
1,18300,1,35,20,0,0,3,1,1,0,1,0,0,0,0,1
0,15956,1,33,14,0,0,3,0,1,0,0,0,0,0,0,1
0,26255,0,36,17,0,0,2,1,1,0,0,0,0,0,0,1
0,21675,1,21,11,0,0,2,0,1,0,1,0,0,0,0,1
0,571,0,19,8,1,0,1,1,1,0,0,0,0,0,0,1
1,15436,1,31,18,0,0,3,1,1,0,0,0,0,0,0,1
1,6548,1,31,15,0,0,2,1,1,1,1,0,0,0,0,1
1,17985,0,53,11,0,0,2,1,1,0,0,0,0,0,0,1
1,19278,1,26,13,0,0,2,1,1,1,1,0,0,0,0,1
1,19217,0,43,5,0,0,2,1,1,0,0,0,0,0,0,1
1,9045,0,45,14,0,0,1,1,1,0,0,0,0,0,0,1
0,18976,0,24,16,0,0,3,1,1,0,1,0,0,0,0,1
1,800,0,33,11,0,0,1,0,0,0,0,0,0,0,0,1
1,15187,0,41,11,0,0,2,0,0,0,0,0,0,0,0,1
1,21048,1,47,18,1,0,3,1,1,0,0,0,0,0,0,1
1,6078,0,25,11,0,0,1,0,1,0,0,0,0,0,0,1
1,4375,0,31,15,1,1,2,1,1,0,0,0,0,0,0,1
0,23769,1,47,11,1,0,3,1,1,0,0,0,0,0,0,1
0,31169,1,58,9,1,0,2,0,1,0,0,0,0,0,0,1
0,28148,0,38,5,0,0,1,0,0,0,0,0,0,0,0,1
0,24811,1,38,5,0,0,1,0,0,0,0,0,0,0,0,1
1,3754,1,51,13,1,0,1,1,1,0,0,0,0,0,0,1
0,2225,0,43,11,0,0,2,1,1,1,1,0,0,0,0,1
0,12111,1,19,11,0,1,2,1,1,0,1,0,0,0,0,1
0,34067,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
0,17775,1,48,5,0,0,2,0,0,0,1,0,0,0,0,1
1,4303,1,29,16,1,0,4,1,1,0,0,0,0,0,0,1
1,11676,1,39,6,0,0,1,0,1,0,0,0,0,0,0,1
0,26439,0,18,11,0,0,3,1,1,0,0,0,0,0,0,1
0,30893,0,33,16,1,0,2,0,1,0,0,0,0,0,0,1
0,31945,1,24,11,0,0,3,1,1,1,0,0,0,0,0,1
0,17085,1,40,6,0,0,3,1,1,0,1,0,0,0,0,1
0,15096,1,38,11,1,0,2,1,1,1,1,0,0,0,0,1
1,11105,0,31,11,1,0,1,0,1,0,0,0,0,0,0,1
1,10929,0,32,16,0,0,3,1,1,1,1,0,0,0,0,1
0,32181,0,26,11,0,0,2,1,1,1,1,0,0,0,0,1
1,17486,1,64,16,0,0,2,1,1,0,0,0,0,0,0,1
0,34408,1,28,14,0,0,2,1,1,0,1,0,0,0,0,1
0,35232,1,28,9,0,0,3,0,0,1,0,0,0,0,0,1
1,17973,0,24,11,0,0,3,1,1,0,0,0,0,0,0,1
1,16584,1,39,16,0,0,3,1,1,0,0,0,0,0,0,1
1,15552,1,40,11,1,0,3,1,1,0,0,0,0,0,0,1
0,25945,0,49,16,1,0,4,1,1,0,0,0,0,0,0,1
1,439,0,48,11,0,0,2,0,1,0,0,0,0,0,0,1
1,11055,0,39,11,0,0,2,0,0,0,0,0,0,0,0,1
1,13876,0,29,11,0,0,2,1,1,0,0,0,0,0,0,1
1,13627,0,25,16,0,0,2,1,0,0,1,0,0,0,0,1
1,4067,0,47,16,1,0,4,1,1,0,0,0,0,0,0,1
1,4989,0,31,13,1,0,2,1,1,0,0,0,0,0,0,1
1,11237,1,51,9,0,0,3,0,0,0,0,0,0,0,0,1
0,31189,1,20,11,0,0,2,1,1,1,1,0,0,0,0,1
0,29891,0,18,11,0,0,1,0,0,0,1,0,0,0,0,1
1,6861,1,32,13,0,1,2,0,1,0,0,0,0,0,0,1
0,28296,0,47,7,0,0,2,0,1,0,0,0,0,0,0,1
1,6304,1,60,9,1,0,3,1,1,0,0,0,0,0,0,1
0,25415,0,19,11,0,0,2,1,1,0,1,0,0,0,0,1
1,19005,1,26,11,0,0,2,1,1,0,0,0,0,0,0,1
1,8488,0,57,18,1,0,5,1,1,0,0,0,0,0,0,1
1,16952,0,45,16,1,0,3,1,1,0,0,0,0,0,0,1
0,13193,1,35,14,0,0,3,1,1,1,1,0,0,0,0,1
0,14080,1,38,16,1,0,4,1,1,0,1,0,0,0,0,1
1,17354,0,60,5,0,0,3,0,1,0,0,0,0,0,0,1
1,5912,0,40,16,0,0,2,1,1,0,0,0,0,0,0,1
0,27795,1,23,14,0,0,2,1,1,1,1,0,0,0,0,1
0,23303,0,54,4,0,0,1,0,0,0,0,0,0,0,0,1
1,12986,1,71,2,1,0,1,0,1,0,0,0,0,0,0,1
0,33963,0,35,16,0,0,2,0,0,1,1,0,0,0,0,1
0,23171,0,26,18,0,0,3,0,1,0,1,0,0,0,0,1
1,6113,0,47,11,1,0,3,0,1,0,0,0,0,0,0,1
1,3255,0,46,11,0,0,2,0,0,0,0,0,0,0,0,1
1,6966,0,25,10,0,0,2,0,0,0,0,0,0,0,0,1
0,28297,0,25,15,0,0,1,0,1,0,0,0,0,0,0,1
1,6391,0,60,17,1,0,3,1,1,0,0,0,0,0,0,1
1,16946,0,35,8,1,0,2,1,1,0,0,0,0,0,0,1
1,13084,1,30,11,1,0,2,1,1,0,0,0,0,0,0,1
1,1919,0,16,7,0,1,1,0,0,1,1,0,0,0,0,1
1,847,0,34,20,0,0,3,1,1,0,1,0,0,0,0,1
0,28752,0,37,4,1,0,2,1,1,0,0,0,0,0,0,1
1,14087,0,20,12,0,1,3,1,1,1,0,0,0,0,0,1
0,30378,0,16,10,0,1,1,0,1,0,0,0,0,0,0,1
0,29046,1,50,11,1,0,2,0,0,0,0,0,0,0,0,1
1,21357,0,25,11,0,0,3,0,1,0,1,0,0,0,0,1
1,2165,1,70,5,1,0,2,0,0,0,0,0,0,0,0,1
0,29245,1,20,11,0,0,1,0,1,0,1,0,0,0,0,1
0,8380,1,57,11,1,0,3,1,1,0,0,0,0,0,0,1
0,26966,0,52,18,0,0,4,1,1,0,0,0,0,0,0,1
0,23668,1,25,16,0,0,1,1,1,0,1,0,0,0,0,1
1,13162,1,37,6,1,0,3,0,0,0,0,0,0,0,0,1
1,4267,1,48,11,1,0,3,1,1,0,0,0,0,0,0,1
0,23699,1,22,11,0,0,3,0,0,0,1,0,0,0,0,1
0,23494,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
0,24636,1,38,11,1,0,3,1,0,0,0,0,0,0,0,1
0,24219,0,28,11,1,0,2,0,0,0,0,0,0,0,0,1
1,13521,0,41,11,1,0,1,0,1,0,0,0,0,0,0,1
1,4513,0,64,17,0,0,4,1,1,0,0,0,0,0,0,1
0,24045,1,18,13,0,1,3,1,1,0,1,0,0,0,0,1
0,30883,0,38,11,0,0,2,0,1,1,1,0,0,0,0,1
0,24523,0,52,8,1,0,2,0,1,0,0,0,0,0,0,1
0,975,1,56,16,1,0,3,1,1,0,0,0,0,0,0,1
1,17705,1,29,15,0,0,5,1,1,0,0,0,0,0,0,1
0,7049,0,40,8,1,0,2,1,1,0,0,0,0,0,0,1
0,20359,0,42,11,0,0,2,0,1,1,0,0,0,0,0,1
0,29937,0,22,13,0,1,2,1,0,1,1,0,0,0,0,1
1,8982,1,27,18,1,1,2,1,1,0,0,0,0,0,0,1
1,1688,1,32,15,1,0,3,1,1,0,0,0,0,1,0,0
0,5157,1,55,2,1,0,2,0,1,0,0,0,0,0,0,1
1,8435,0,24,11,1,1,3,0,1,0,0,0,0,0,0,1
1,9419,1,21,10,1,0,2,0,0,1,1,0,0,0,0,1
0,25163,1,33,11,1,0,1,0,0,0,0,0,0,0,0,1
0,31464,0,18,11,1,0,2,1,1,0,0,0,0,0,0,1
1,17217,1,94,5,0,0,3,1,1,0,0,0,0,0,0,1
0,25202,0,35,11,0,0,2,1,1,0,0,0,0,0,0,1
1,15533,1,33,10,0,0,2,0,1,0,0,0,0,0,0,1
0,18609,1,51,18,1,0,4,1,1,0,0,0,0,0,0,1
0,365,1,34,5,1,0,3,0,0,0,0,0,0,0,0,1
1,13808,1,40,11,1,0,2,1,1,0,0,0,0,0,0,1
1,14567,1,40,11,1,0,2,1,1,0,0,0,0,0,0,1
0,31463,0,46,3,1,0,1,0,1,0,0,0,0,0,0,1
1,219,1,21,5,0,0,2,0,1,1,1,0,0,0,0,1
1,7031,1,40,14,0,0,2,0,1,1,1,0,0,0,0,1
0,8174,0,31,11,1,0,2,1,1,0,0,0,0,0,0,1
1,18694,0,38,11,0,0,2,1,1,0,0,0,0,0,0,1
0,23817,1,38,11,1,0,2,1,1,1,1,0,0,0,0,1
0,22525,1,21,6,0,1,2,0,0,0,1,0,0,0,0,1
0,26082,0,44,11,1,0,2,1,1,0,0,0,0,0,0,1
1,4952,1,48,9,1,0,1,0,1,0,0,0,0,0,0,1
1,18387,0,41,11,1,0,1,1,1,0,1,0,0,0,0,1
0,28245,1,27,14,1,0,3,0,0,0,0,0,0,0,0,1
0,26041,1,30,16,0,0,2,0,0,1,1,0,0,0,0,1
1,19831,0,45,8,0,0,1,1,1,0,0,0,0,0,0,1
0,15256,0,19,11,1,0,2,1,1,0,1,0,0,0,0,1
1,4535,1,50,5,1,0,1,0,1,0,0,0,0,0,0,1
1,6249,0,36,13,1,0,2,1,1,0,1,0,0,0,0,1
0,35911,0,35,11,1,0,3,0,1,0,0,0,0,0,0,1
1,2453,1,38,5,1,0,1,0,0,0,0,0,0,0,0,1
1,4194,1,27,12,0,0,2,0,1,0,0,0,0,0,0,1
1,8142,1,29,15,0,1,2,1,1,1,0,0,0,0,0,1
1,20184,1,31,11,1,0,3,1,1,0,0,0,0,0,0,1
1,3091,0,50,16,1,0,6,1,1,0,0,0,0,0,0,1
1,17221,0,59,14,0,0,4,1,1,0,0,0,0,0,0,1
1,11459,1,34,11,1,0,2,1,1,0,0,0,0,0,0,1
0,26090,0,44,16,0,0,3,1,1,0,1,0,0,0,0,1
1,9142,0,54,8,1,0,2,0,0,0,0,0,0,0,0,1
1,1080,1,28,11,1,0,2,1,1,0,0,0,0,0,0,1
0,22911,0,37,11,1,0,2,1,1,0,0,0,0,0,0,1
0,28709,0,38,14,0,0,2,1,1,0,0,0,0,0,0,1
1,3859,0,33,8,0,0,2,1,0,0,0,0,0,0,0,1
0,25150,1,42,18,1,0,4,1,1,0,0,0,0,0,0,1
0,30725,0,38,11,1,0,2,0,1,0,0,0,0,0,0,1
1,12394,0,60,13,0,0,3,1,1,0,0,0,0,0,0,1
0,31845,0,28,16,0,0,2,1,1,1,1,0,0,0,0,1
0,25402,0,27,12,0,1,2,1,1,1,0,0,0,0,0,1
1,16142,0,34,11,1,0,2,0,1,0,0,0,0,0,0,1
0,3094,0,23,16,0,1,6,1,1,1,1,0,0,0,0,1
0,25350,0,26,13,0,0,1,0,0,0,0,0,0,0,0,1
1,19216,0,62,11,1,0,3,1,0,0,0,0,0,0,0,1
0,32643,1,61,2,0,0,2,0,0,0,0,0,0,0,0,1
0,23060,0,30,11,0,0,3,1,1,0,0,0,0,0,0,1
0,23092,1,60,16,1,0,3,0,0,0,0,0,0,0,0,1
0,28647,0,21,11,0,0,2,1,1,1,1,0,0,0,0,1
0,30524,0,26,11,1,0,2,0,1,0,0,0,0,0,0,1
0,30556,1,32,11,1,0,3,0,1,0,0,0,0,0,0,1
1,2733,1,61,8,0,0,3,0,0,0,0,0,0,0,0,1
0,9576,0,44,11,1,0,2,1,1,0,0,0,0,0,0,1
0,24388,0,32,13,0,0,2,0,0,0,0,0,0,0,0,1
1,10512,1,23,11,1,0,3,0,1,0,0,0,0,0,0,1
0,23921,0,23,11,1,0,1,0,1,0,0,0,0,0,0,1
0,35741,1,23,11,0,0,3,0,1,0,1,0,0,0,0,1
0,27247,0,26,13,1,0,2,0,1,0,0,0,0,0,0,1
1,1825,1,32,11,1,0,2,0,0,0,0,0,0,0,0,1
1,7604,1,58,11,1,0,2,0,1,0,0,0,0,0,0,1
1,21506,1,45,11,1,0,3,0,1,0,0,0,0,0,0,1
0,23369,0,29,13,1,0,2,0,1,0,0,0,0,0,0,1
0,26587,1,28,11,0,0,2,0,0,0,0,0,0,0,0,1
1,13902,0,29,17,0,0,4,1,1,0,1,0,0,0,0,1
0,25718,0,42,16,1,0,3,1,1,0,0,0,0,0,0,1
1,12872,1,21,11,0,0,1,0,0,0,1,0,0,0,0,1
1,1110,1,29,13,0,0,2,0,1,0,1,0,0,0,0,1
0,27925,1,21,13,0,0,1,0,0,1,1,0,0,0,0,1
1,12465,1,62,11,1,0,3,0,1,0,0,0,0,0,0,1
0,23578,0,49,8,0,0,2,1,0,0,0,0,0,0,0,1
1,4681,1,60,5,1,0,2,0,0,0,0,0,0,0,0,1
0,31932,0,24,11,1,0,2,0,1,0,0,0,0,0,0,1
1,212,0,30,16,0,0,3,1,1,1,1,0,0,0,0,1
0,7851,0,71,9,0,0,2,0,1,0,0,0,0,0,0,1
0,27196,0,24,13,0,0,2,0,1,1,1,0,0,0,0,1
1,15483,1,53,11,1,0,2,0,0,0,0,0,0,0,0,1
1,21007,0,24,11,0,0,2,1,1,1,1,0,0,0,0,1
0,33530,0,55,13,0,0,3,0,0,0,0,0,0,0,0,1
1,6283,0,44,8,1,0,3,0,0,0,0,0,0,0,0,1
0,30784,0,46,11,0,0,4,1,1,0,0,0,0,0,0,1
1,17252,1,34,16,1,1,4,1,1,0,0,0,0,0,0,1
0,34229,1,42,11,1,0,1,0,0,0,0,0,0,0,0,1
1,13505,0,43,11,1,0,2,1,1,0,0,0,0,0,0,1
1,3722,0,22,9,1,0,2,0,0,0,0,0,0,0,0,1
0,34282,0,56,0,0,0,1,0,1,0,0,0,0,0,0,1
0,28660,1,25,8,0,0,2,0,0,0,0,0,0,0,0,1
1,9860,0,46,17,0,0,4,1,1,0,0,0,0,0,0,1
1,16835,1,23,16,0,1,5,1,1,0,1,0,0,0,0,1
0,36255,1,41,8,0,0,2,1,1,1,1,0,0,0,0,1
0,26477,1,24,9,0,0,3,1,1,0,1,0,0,0,0,1
1,1295,1,49,5,1,0,2,1,1,0,0,0,0,0,0,1
1,13413,1,39,17,1,0,3,1,1,1,1,0,0,0,0,1
0,25050,1,25,14,0,0,2,1,1,1,1,0,0,0,0,1
0,27017,0,45,11,1,0,2,0,0,0,0,0,0,0,0,1
1,4730,0,50,16,1,0,2,1,1,0,0,0,0,0,0,1
0,36170,0,27,11,1,0,2,0,1,0,0,0,0,0,0,1
1,1735,1,56,2,0,0,2,1,1,0,1,0,0,0,0,1
0,28855,0,25,11,1,0,3,1,0,0,0,0,0,0,0,1
0,26055,1,38,11,1,0,2,0,1,0,0,0,0,0,0,1
0,2746,1,25,16,0,1,3,1,0,0,0,0,0,0,0,1
1,2241,1,49,1,0,0,2,0,1,0,1,0,0,0,0,1
0,35588,0,26,5,1,0,2,0,1,0,0,0,0,0,0,1
1,15216,1,50,10,1,0,2,1,1,0,0,0,0,0,0,1
1,5003,1,55,13,1,0,3,0,0,0,0,0,0,0,0,1
1,18469,0,53,16,1,0,3,1,1,0,0,0,0,0,0,1
1,3230,0,37,16,1,0,4,1,1,0,0,0,0,0,0,1
1,9981,1,43,13,0,0,2,1,1,0,0,0,0,0,0,1
0,34975,1,22,11,0,0,1,0,1,0,1,0,0,0,0,1
1,6155,0,19,6,1,0,1,0,1,0,0,0,0,0,0,1
0,35740,0,52,8,1,0,2,0,1,0,0,0,0,0,0,1
1,14213,0,24,13,1,0,1,0,0,0,0,0,0,0,0,1
0,31134,1,20,11,0,0,1,0,1,0,1,0,0,0,0,1
0,24149,1,51,1,1,0,3,0,0,0,0,0,0,0,0,1
0,33551,0,33,11,1,0,2,0,1,0,0,0,0,0,0,1
1,16032,1,54,16,1,0,3,1,1,0,0,0,0,0,0,1
0,36280,0,30,13,1,0,2,0,0,0,0,0,0,0,0,1
0,17816,1,25,15,0,1,1,0,1,1,0,0,0,0,0,1
1,944,1,30,16,1,0,3,1,1,0,0,0,0,0,0,1
1,21545,1,24,11,0,0,3,0,1,0,0,0,0,0,0,1
1,9571,0,46,24,0,0,2,1,1,1,1,0,0,0,0,1
0,23224,0,22,14,0,0,3,1,1,0,1,0,0,0,0,1
1,457,0,26,16,0,0,3,1,1,1,1,0,0,0,0,1
1,14018,0,17,10,0,0,2,0,1,0,1,0,0,0,0,1
